id,dealer,date,year,make,model,trim,trim_exact,mileage,price,description,condition,drive,days_on_lot,searchcity,url
472,autoTrader,1/30/2023,2014,Toyota,Tundra,Used 2014 Toyota Tundra 1794 Edition,Unknown,55894,35350,Used 2014 Toyota Tundra 1794 Edition,Used,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=670111793&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
473,autoTrader,1/30/2023,2022,Toyota,Rav4,Certified 2022 Toyota RAV4 XLE,XLE,5172,38000,Certified 2022 Toyota RAV4 XLE,New,All wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=669119279&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
474,autoTrader,1/30/2023,2021,Toyota,Sienna,Certified 2021 Toyota Sienna XSE,Unknown,20339,49500,Certified 2021 Toyota Sienna XSE,New,2 wheel drive - front,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=666119503&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
475,autoTrader,1/30/2023,2019,Toyota,Sequoia,Certified 2019 Toyota Sequoia Platinum,Unknown,46620,51000,Certified 2019 Toyota Sequoia Platinum,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=666584425&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
476,autoTrader,1/30/2023,2019,Chrysler,Pacifica Touring-L Plus,Certified 2019 Chrysler Pacifica Touring-L Plus w/ S Appearance Package,S,31756,32999,Certified 2019 Chrysler Pacifica Touring-L Plus w/ S Appearance Package,New,2 wheel drive - front,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=661906702&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
477,autoTrader,1/30/2023,2022,Jeep,Wrangler,Used 2022 Jeep Wrangler Sport,Sport,8739,34996,Used 2022 Jeep Wrangler Sport,Used,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=668104686&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
478,autoTrader,1/30/2023,2019,Volkswagen,Golf,Used 2019 Volkswagen Golf SEL,SEL,28059,29999,Used 2019 Volkswagen Golf SEL,Used,All wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=668763578&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
479,autoTrader,1/30/2023,2020,Mazda,Cx-9,Used 2020 MAZDA CX-9 Grand Touring,TOURING,21600,31999,Used 2020 MAZDA CX-9 Grand Touring,Used,All wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=668878891&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
480,autoTrader,1/30/2023,2021,Volkswagen,Id.4,Used 2021 Volkswagen ID.4 Pro S,S,6164,43999,Used 2021 Volkswagen ID.4 Pro S,Used,All wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=660328688&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
481,autoTrader,1/30/2023,2017,Land,Rover,Used 2017 Land Rover Range Rover Evoque Autobiography,Unknown,50449,31990,Used 2017 Land Rover Range Rover Evoque Autobiography,Used,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=662073815&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
482,autoTrader,1/30/2023,2021,Land,Rover,Certified 2021 Land Rover Discovery Sport SE,SE,11063,40990,Certified 2021 Land Rover Discovery Sport SE,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=659812189&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
483,autoTrader,1/30/2023,2020,IC,Rover,Certified 2020 Land Rover Range Rover Velar R-Dynamic S,S,27108,50990,Certified 2020 Land Rover Range Rover Velar R-Dynamic S,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=658073278&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
484,autoTrader,1/30/2023,2021,Audi,Q7,Used 2021 Audi Q7 3.0T Premium w/ Convenience Package,Unknown,14391,52990,Used 2021 Audi Q7 3.0T Premium w/ Convenience Package,Used,All wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=662073816&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
485,autoTrader,1/30/2023,2018,Land,Rover,Certified 2018 Land Rover Range Rover Sport HSE,Sport,38760,53990,Certified 2018 Land Rover Range Rover Sport HSE,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=654534466&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
486,autoTrader,1/30/2023,2019,Land,Rover,Certified 2019 Land Rover Range Rover Sport HSE,Sport,21650,58990,Certified 2019 Land Rover Range Rover Sport HSE,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=636793662&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
487,autoTrader,1/30/2023,2020,Land,Rover,Certified 2020 Land Rover Discovery HSE Luxury,Unknown,23030,59990,Certified 2020 Land Rover Discovery HSE Luxury,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=661479574&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
488,autoTrader,1/30/2023,2019,Land,Rover,Certified 2019 Land Rover Range Rover HSE,Unknown,52388,60990,Certified 2019 Land Rover Range Rover HSE,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=656892355&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
489,autoTrader,1/30/2023,2021,Porsche,Macan,Used 2021 Porsche Macan S,S,11176,62990,Used 2021 Porsche Macan S,Used,All wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=651957490&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
490,autoTrader,1/30/2023,2019,Land,Rover,Certified 2019 Land Rover Range Rover HSE,Unknown,38059,66990,Certified 2019 Land Rover Range Rover HSE,New,4 wheel drive,,philadelphia,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=646134342&allListingType=all-cars&city=Philadelphia&state=PA&zip=19111&requestId=off&searchRadius=50&marketExtension=off&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=100&firstRecord=400&referrer=%2Fcars-for-sale%2Fall-cars%2Fphiladelphia-pa-19111%3FrequestId%3Doff%26searchRadius%3D50%26marketExtension%3Doff%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D100%26firstRecord%3D400&clickType=listing
